sequence_no,track_id,vehicle_class,detected_label,vehicle_type_code,vehicle_type_label,golongan_code,golongan_label,source_label,count_line_order,count_line_name,direction,crossed_at_seconds,crossed_at_frame,confidence,video_id,site_id,site_code,site_name,location_description,latitude,longitude,analysis_job_id,video_filename,recorded_at
9190,13806,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,normal,3158.1818,69480,0.7165,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9191,13792,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,normal,3158.2273,69481,0.5086,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9192,13771,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,3158.2727,69482,0.7935,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9193,13772,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,3158.2727,69482,0.524,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9194,13791,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,normal,3158.5455,69488,0.4137,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9195,13802,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,normal,3158.9091,69496,0.7807,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9196,13806,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,normal,3158.9091,69496,0.7165,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9197,13818,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,normal,3159.1818,69502,0.7233,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9198,13818,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,normal,3159.9091,69518,0.7233,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9199,13823,car,2mobil,2mobil,Car / Sedan,2,Sedan / jeep / station wagon,2mobil,2,Line 2,normal,3160.5909,69533,0.8863,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9200,13764,car,2mobil,2mobil,Car / Sedan,2,Sedan / jeep / station wagon,2mobil,2,Line 2,opposite,3160.6364,69534,0.8213,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9201,13823,car,2mobil,2mobil,Car / Sedan,2,Sedan / jeep / station wagon,2mobil,1,Line 1,normal,3161.5455,69554,0.796,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9202,13789,car,3ang_umum,3ang_umum,Public Transportation (Angkot),3,Medium passenger vehicle,3ang_umum,1,Line 1,opposite,3161.9545,69563,0.5878,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9203,13885,car,2mobil,2mobil,Car / Sedan,2,Sedan / jeep / station wagon,2mobil,2,Line 2,normal,3162.5,69575,0.8812,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9204,13885,car,2mobil,2mobil,Car / Sedan,2,Sedan / jeep / station wagon,2mobil,1,Line 1,normal,3163.2273,69591,0.8812,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9205,13927,car,2mobil,2mobil,Car / Sedan,2,Sedan / jeep / station wagon,2mobil,2,Line 2,normal,3164.3182,69615,0.8815,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9206,13927,car,2mobil,2mobil,Car / Sedan,2,Sedan / jeep / station wagon,2mobil,1,Line 1,normal,3165.0455,69631,0.8815,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9207,13901,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,3165.5,69641,0.4487,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9208,13949,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,normal,3165.6818,69645,0.5409,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9209,13789,car,3ang_umum,3ang_umum,Public Transportation (Angkot),3,Medium passenger vehicle,3ang_umum,2,Line 2,opposite,3165.7727,69647,0.5878,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9210,13949,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,normal,3166.4091,69661,0.5409,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9211,13956,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,normal,3167.2727,69680,0.3777,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9212,13951,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,3168.9091,69716,0.7548,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9213,13901,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,opposite,3169.3182,69725,0.4487,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9214,13934,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,1,Line 1,opposite,3169.7727,69735,0.3149,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9215,13986,motorcycle,1motor,1motor,Motorcycle,1,Motorcycle / 3-wheel vehicle,1motor,2,Line 2,normal,3171.6363,69776,0.7533,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
9216,13965,car,2mobil,2mobil,Car / Sedan,2,Sedan / jeep / station wagon,2mobil,1,Line 1,opposite,3172.1364,69787,0.4956,cd0815f4-b4eb-41f2-804e-cb0432d04baf,e2b5d1af-611f-418e-93d3-019b7b7ef4af,123,lembang,cikatomas pakidulan joszzz,,,7ec52aac-0498-4491-b306-db28774ea9b3,1_01_R_16082025070000.avi,
